date,amount,cost_per_gram
2024-02-23T11:43:37.576,0.08,21,465e80bd-2066-4e03-9dc3-a966845bf038
2024-02-23T12:06:51.472,0.08,21,fb1486ea-aa05-4789-9b83-c54b987773ee
2024-02-23T12:23:24.366,0.08,21,ecface2c-e020-4ae6-9af5-81d63b601505
2024-02-23T13:16:54.635,0.08,21,b15477e8-8e52-448c-957b-95b75e101614
2024-02-23T14:00:58.537,0.08,21,ce1d47a7-4855-4d25-9e59-7d61ab446c2f
2024-02-23T15:27:05.881,0.08,21,7a9ad969-bba6-4c33-89c7-5142fee7c0e9
2024-02-23T15:47:29.327,0.08,21,2e56fc9b-0c36-43cd-a2e2-b72ad3dfe6e9
2024-02-23T17:10:48.849,0.08,21,af31792c-6451-4432-8a28-26b56dc28b43
2024-02-23T19:44:32.413,0.08,21,3631230d-ea11-4a6d-8a8c-ccac019b0dc0
2024-02-23T20:06:15.587,0.08,21,7c7bd6dd-3b72-421a-9f07-2aecab859cbf
2024-02-23T21:32:58.255,0.08,21,a038b565-32d4-449e-b5f7-a0a5671e2fc5
2024-02-23T21:45:50.767,0.08,21,d9bb2566-a645-40f1-8ed3-85ce478597ec
2024-02-23T22:02:41.365,0.08,21,5e3b0dc0-e360-49c5-abc6-4bb2406f2b33
2024-02-23T23:04:28.827,0.08,21,c68d5238-121f-4f53-8e45-f5265e960e32
2024-02-24T10:27:30.166,0.08,21,b43f9d22-09ec-4d02-9d34-312bc07d0bc6
2024-02-24T10:57:13.935,0.08,21,561674bc-7169-49eb-8291-78bd5bd26707
2024-02-24T11:17:41.092,0.08,21,41dfee00-3be0-493e-8e68-5d563d67f164
2024-02-24T12:15:32.239,0.08,21,ca354440-2e6d-48dc-a329-ef1ba28ae3db
2024-02-24T12:30:38.501,0.08,21,879a51d3-592e-4433-8cb7-0144f16f699f
2024-02-24T13:22:58.242,0.08,21,092ff84b-ba08-4e5b-af60-09cf0277d790
2024-02-24T13:37:27.908,0.08,21,0790887f-599e-44e2-bcbb-6b6f0f20d5da
2024-02-24T14:14:32.078,0.08,21,89337435-bd06-47f2-8685-91713a0b6bd5
2024-02-24T17:37:32.51,0.1,60,3c30d50d-3b77-4915-8ba0-fb655fc98e7d
2024-02-24T19:28:13.327,0.1,60,08203721-aa83-45f1-a5b6-cb37d050cc88
2024-02-24T19:49:19.007,0.1,60,686024a9-bce8-41f6-933f-37c8d680a375
2024-02-25T11:02:56.165,0.08,21,fd5215d9-eb8c-4d02-baca-12543536f8e1
2024-02-25T11:23:25.659,0.08,21,6d6cb1b3-0482-40b6-a3c5-71673b2131f2
2024-02-25T11:44:33.156,0.08,21,67b60ec8-e4a7-4f04-90ff-b975573d9cf2
2024-02-25T13:04:13.871,0.08,21,dec4a219-8749-4bc4-b467-45e4ce1daeba
2024-02-25T13:55:48.172,0.08,21,65a1cc05-2156-494a-afb7-655cff0664c4
2024-02-25T15:21:14.043,0.08,21,b3613627-c588-4bc7-8462-083ea14eebe4
2024-02-25T15:34:26.713,0.08,21,d34bc6fc-39e5-4f92-8bd8-54c2b4137744
2024-02-25T17:55:35.521,0.08,21,7c3e9233-0e40-4e40-a2b0-3b452f506e19
2024-02-25T18:26:05.287,0.08,21,23fdcd91-2c29-4291-b472-7e3df3f39932
2024-02-25T18:43:16.459,0.08,21,cea164aa-99f8-434b-9108-18ec3d225902
2024-02-25T20:23:28.701,0.08,21,fd183f00-7395-4996-abcb-c73d862db16f
2024-02-25T20:54:27.105,0.08,21,ccae6863-c277-4b47-b200-147f7e566c02
2024-02-25T21:09:31.384,0.08,21,e2c9fe16-6584-4ea8-a08c-e236acab8630
2024-02-25T21:28:07.544,0.08,21,1a4082c6-beb9-40f6-aab6-847b965a600a
2024-02-25T23:12:54.121,0.08,21,6a78623b-7566-4a6e-b01c-437e5c27801f
2024-02-26T10:06:33.743,0.08,21,a7460e66-6d49-4ced-8b58-587a666443e7
2024-02-26T13:14:55.536,0.08,21,a750f3cd-ad3b-487d-90c0-f265a635c3aa
2024-02-26T13:40:07.697,0.08,21,8a074079-5d1a-4ea2-b2dc-44ea29cfcd39
2024-02-26T14:14:14.455,0.08,21,2947cf34-cc0c-4d6c-8b42-5b18f90a3d38
2024-02-26T14:29:07.656,0.08,21,0614f5e4-fff4-4741-99ba-4b9ada2bb053
2024-02-26T14:54:41.435,0.08,21,91c872ba-e52d-40d3-9658-df1b2f47503e
2024-02-26T15:27:28.535,0.08,21,2abf74a0-b790-4671-8f98-aeb3b4b805d4
2024-02-26T16:38:59.945,0.08,21,e882be48-f936-48c7-ba6b-9b46732e1855
2024-02-26T17:54:51.593,0.08,21,29a74cf3-1c78-4652-878a-581f6f1858b7
2024-02-26T18:28:17.138,0.08,21,ce03c926-5a2d-4d66-b7af-8bb37d141da2
2024-02-26T21:04:44.152,0.08,21,25723b67-b695-4c92-858c-76f7ffaad1e7
2024-02-26T21:31:34.111,0.08,21,8e10e391-bd69-409a-88d3-85bc9d6f0ad2
2024-02-26T22:13:48.426,0.08,21,e1be8707-028c-4d2c-b427-33b47631ca67
2024-02-26T23:00:01.801,0.08,21,a41a9517-7a8c-440f-9532-3826282037f5
2024-02-26T23:19:36.52,0.08,21,556a189e-d1ae-4dc5-9b61-74d4222e6b54
2024-02-27T09:51:35.829,0.08,21,1134c02e-ac35-4f54-b096-b85120e42b7f
2024-02-27T12:37:11.576,0.08,21,cb977da6-db99-4fef-ae8c-bab0bdef069b
2024-02-27T12:53:49.339,0.08,21,b1d5ba4f-465b-4fcd-b7cc-c1f16cf269fa
2024-02-27T14:41:36.075,0.08,21,9e8ea704-2ca6-41e0-8b6d-bc9c0a84b12d
2024-02-27T14:57:46.157,0.08,21,2d4dcf2d-9f51-4dc1-ac62-998d1f074241
2024-02-27T15:18:16.173,0.08,21,cd3bd5fa-6419-4d76-bcb3-9534d5e9e999
2024-02-27T16:26:16.929,0.08,21,1d0e5400-a68b-4d16-a2ef-75ed921f0bfa
2024-02-27T16:44:14.141,0.08,21,3ac6532a-376e-412e-8f47-a78deec3acd0
2024-02-27T19:30:22.197,0.08,21,e3976f7d-38bd-437d-9599-dd8c335817ac
2024-02-27T19:53:10.971,0.08,21,218f8192-e8e0-4461-bcf5-5cb857d6dad1
2024-02-27T21:44:27.923,0.08,21,c1c5caee-f384-4c36-a48f-67823c7f1a2e
2024-02-27T22:03:46.941,0.08,21,32556483-e666-4547-bf5c-95ab10cc8a6d
2024-02-27T22:34:00,0.08,21,cfa2228a-5b39-497b-9573-e3e6dcf9c562
2024-02-27T22:57:56.096,0.08,21,c5327d23-1965-4fc1-9446-c8b0465e0ba8
2024-02-28T09:41:15.64,0.08,21,c0ba5de8-8f9e-488b-bfef-58b4375875e2
2024-02-28T09:56:32.636,0.05,21,d536ce3c-f95f-405f-9431-e092e1ea7ca4
2024-02-28T11:49:38.735,0.08,21,54a18db8-6490-4323-a777-6f3775d6909e
2024-02-28T12:18:21.183,0.08,21,8cc54399-bb7c-4bff-9e59-452a5e39d400
2024-02-28T12:40:23.628,0.08,21,142e91d0-081b-4601-b447-917ad673aa97
2024-02-28T13:55:55.439,0.08,21,354ed373-c2a6-4737-a7eb-60ec0e3d5fcb
2024-02-28T14:11:31.302,0.08,21,043165fe-3a7c-472f-9767-3a6cb7a02b8d
2024-02-28T15:50:13.492,0.08,21,20e4d256-715e-49fb-8dba-3438986f5884
2024-02-28T16:11:06.748,0.08,21,495c9051-b97f-421b-bab0-49528dec4dc9
2024-02-28T18:00:44.268,0.08,21,e1a72279-a0e9-453e-b827-b253f9c722c6
2024-02-28T18:24:00,0.08,21,66898a1b-d2e5-40bc-8d7f-7fbcbd65aaa2
2024-02-28T21:03:45.988,0.08,21,eac4ad4b-b55d-47c8-a574-3f64fcf0949a
2024-02-28T21:40:00,0.08,21,d6932d9a-241f-4ad8-9c90-a0afbd6a78ef
2024-02-28T22:09:25.301,0.08,21,6705c6b9-e6f8-4e21-bee3-804a6bae5f67
2024-02-28T22:58:00,0.08,21,1a526dc0-a3ea-41af-a180-d7390258ae13
2024-02-29T09:42:05.899,0.08,21,f59e5437-c79f-4d3b-8104-2a8e8c3a4824
2024-02-29T09:56:51.098,0.08,21,b7093144-f0c3-42ec-9ae4-632dd2693528
2024-02-29T11:50:02.396,0.08,21,126e88d6-c567-4c4e-9591-a08f8cf47247
2024-02-29T12:09:17.792,0.08,21,a2b0fff0-ca2f-424b-bc99-da84f47b425f
2024-02-29T13:29:37.007,0.08,21,5a296b18-261d-4918-aae0-1b86222e524c
2024-02-29T15:14:00,0.08,21,327a5036-b8bd-46a6-bbc3-cc0ab529b389
2024-02-29T15:31:11.87,0.08,21,3eab5c00-ef71-4256-99b6-b418a99d7dd1
2024-02-29T16:54:18.797,0.08,21,b29effb5-ef25-49b3-95a0-17050d9a7b2a
2024-02-29T17:13:43.747,0.08,21,ca6b5533-2c40-46cb-b2d9-ea3f9fe4b1ea
2024-02-29T19:23:08.434,0.08,21,e20c9b0f-260c-47d8-8243-fc4df6c31b19
2024-02-29T19:41:55.843,0.08,21,787eea3a-06bb-4aca-9562-8250638ab4a3
2024-02-29T21:26:19.91,0.1,21,3d821a83-7620-4f57-a8ac-b5f1794bdcaa
2024-02-29T22:47:31.232,0.08,21,f561783c-cb58-434d-a942-7c9329217406
2024-02-29T23:20:05.404,0.08,21,e75364a9-e21b-4c07-a1ff-4671d994b952
2024-03-01T00:25:48.892,0.1,21,3632beb5-cdc5-4738-9d20-b86e155323d4
2024-03-01T00:50:55.596,0.1,21,83887f10-fa9d-45dc-8599-ea7f36833d39
2024-03-01T01:18:04.713,0.1,21,da904438-5a34-4b41-bc57-ecd1db0803b9
2024-03-01T11:20:52.002,0.08,21,e3f9b34a-791e-4af8-909b-dd7e5faf30eb
2024-03-01T12:33:00,0.08,21,77957d19-6735-4c32-9420-17148f59027e
2024-03-01T12:55:57.468,0.1,21,b59d8d91-d992-439e-9cd7-325b4c79e8ae
2024-03-01T13:23:26.401,0.1,21,f6191ed8-59d8-45a8-80a0-882631c698e3
2024-03-01T14:52:41.854,0.08,21,3dc338dd-7cfd-49c3-835a-962cafb8d92e
2024-03-01T15:09:39.889,0.1,21,c0e7e519-3672-4ad9-ab4e-6e6def7ac50b
2024-03-01T16:16:34.746,0.08,21,7218f8ed-f24a-40dc-a36e-a0c0ab659519
2024-03-01T17:41:00,0.08,21,0e18fede-8971-42f0-9888-4ae67ed17cbb
2024-03-01T17:52:37.14,0.1,21,e56fa1ad-31de-480e-97fb-bdb0c39bd8fb
2024-03-01T18:35:53.383,0.1,21,a2f364a6-dee0-4fa0-ac9c-10be55a5aeba
2024-03-01T19:33:23.09,0.1,21,a019052c-bd2a-4175-a142-e03b307458f9
2024-03-01T20:19:32.502,0.1,21,e7d3e1ad-8906-4436-9e9f-7d057acf4b20
2024-03-01T21:10:12.57,0.1,21,e680f422-355e-40d0-98aa-cbf3529c0024
2024-03-01T22:11:17.866,0.1,21,d827a04d-37bb-4c13-aa59-63856c6b224a
2024-03-01T23:05:02.089,0.1,21,1cd9cc0c-3a1d-4a47-83ce-a7b420ea8025
2024-03-02T11:33:58.552,0.08,21,9f73f1c0-ab26-4d1a-9f70-f0926888b1d6
2024-03-02T11:51:49.95,0.08,21,3e4fe157-b9ea-4651-92b5-e9205fac701f
2024-03-02T12:31:53.282,0.08,21,6ed9e3c9-5e18-4cfb-b30b-d4aac74023aa
2024-03-02T14:24:44.737,0.1,21,f8e6a9cc-0cc4-46b5-bd81-54be9683d650
2024-03-02T15:16:41.562,0.08,21,7851ad9f-e698-4e15-8f11-174b8f5614f5
2024-03-02T16:57:12.001,0.08,21,c7a063d7-b314-4f53-9d27-297e46735b13
2024-03-02T18:15:06.118,0.08,21,d8c367e9-5dec-49a1-9e71-89d2458763ae
2024-03-02T19:54:28.487,0.1,21,42c993d6-d800-4e1f-af28-86696f806ab2
2024-03-02T21:56:33.139,0.1,21,2fc03a01-ce65-4741-8d91-393ba420c88b
2024-03-02T21:56:37.739,0.1,21,26a658cf-db00-415d-8e41-ff4c8c560f01
2024-03-02T22:26:25.346,0.1,21,341b85ee-40ff-4d26-a977-5c3a2bcb757b
2024-03-02T22:57:55.779,0.1,21,37f1ecbd-8723-4367-8ac3-91958fb6b89d
2024-03-03T11:04:56.339,0.08,21,a34535d3-9e43-4f36-870d-3b0b53202fbb
2024-03-03T11:18:33.733,0.08,21,1ef6372d-985f-4014-b25e-7ce380a00fe9
2024-03-03T12:09:34.485,0.1,21,90b36a19-cc98-4f88-b3d3-945ddca362e6
2024-03-03T12:40:24.879,0.1,21,5d801554-2922-4eeb-a130-bb7ad0a93157
2024-03-03T14:50:19.786,0.08,21,3cbb3fb5-3e38-43f7-87a3-74ec3ed43b84
2024-03-03T15:12:53.066,0.08,21,b2deebf6-6c90-432b-a77f-414239b28797
2024-03-03T16:22:14.736,0.04,21,672e85c1-06ba-4032-b7e5-9fa1d4060d73
2024-03-03T17:51:59.487,0.08,21,aba72e35-34c9-4924-835f-98aac0022d1c
2024-03-03T18:13:19.173,0.08,21,598560cf-18c9-4b42-a84a-36ff54f9c0dd
2024-03-03T19:26:00,0.08,21,06c47b10-47be-4941-9193-7b8118b1b0be
2024-03-03T19:52:08.307,0.08,21,a89d8f99-c24e-474e-a6f2-281da67152be
2024-03-03T21:37:43.077,0.08,21,9096ac58-9a1f-49dd-a0b7-e65951075c88
2024-03-03T22:01:18.41,0.08,21,9cbbbfc9-b7ed-4385-b31b-7b3e3d2d5dc6
2024-03-03T23:13:21.895,0.08,21,835914a6-3403-4748-8680-4f18004e7f53
2024-03-04T10:04:42.944,0.08,21,18252535-51ee-4b3f-94e7-6f2611484f4f
2024-03-04T11:48:12.674,0.08,21,c69cad19-de36-4e9f-9b28-0980e0217e62
2024-03-04T12:11:40.344,0.08,21,ebd6ef19-9c19-4794-91b0-39555332fc7f
2024-03-04T12:31:11.596,0.08,21,38f3a36b-3418-4316-8d47-8b831ff95f4f
2024-03-04T14:57:50.709,0.08,21,4ce39134-51c5-4e93-8181-417a71f9936a
2024-03-04T15:27:45.437,0.08,21,0c454b7a-eee2-40f9-b173-e820dea63fa6
2024-03-04T16:58:49.31,0.08,21,411affdc-909f-431b-9a00-8ed8d49ebe62
2024-03-04T17:29:17.612,0.08,21,d85a9f71-cb1c-4439-b6f4-be913c7282f9
2024-03-04T18:40:50.717,0.08,21,986ceb2f-31c9-4e9c-ae88-75cf5b0b1068
2024-03-04T19:57:43.871,0.08,21,252902c5-b10e-44e5-b9db-a78f5c1fb34b
2024-03-04T20:23:06.54,0.08,21,6c8c08b8-c3d0-45cc-b444-76eea7f472ff
2024-03-04T21:26:41.379,0.08,21,014b450a-4835-427c-b127-5d6f86c0d072
2024-03-04T21:50:17.137,0.08,21,bcd35bc8-66f9-4eaf-a177-9914df8bdeb0
2024-03-04T23:11:55.957,0.08,21,381c543d-58df-4319-a67d-9c5f623e988f
2024-03-05T09:39:58.661,0.08,21,04c55f0b-ac8e-48fc-837b-b90242c23f1a
2024-03-05T09:59:51.117,0.08,21,efc1a68f-80fb-4364-ae9d-c5a2047d0a7f
2024-03-05T11:59:38.935,0.08,21,7f0286c7-cadf-4de4-ade2-18bfd6c1c503
2024-03-05T12:53:07.294,0.08,21,bb4a0a2f-dabd-4661-a928-d9f416dd4f40
2024-03-05T13:06:16.864,0.08,21,dcf18726-ab61-4fdf-89b3-a9307263997c
2024-03-05T13:29:24.942,0.08,21,bcc7d4c6-1aa1-4fb0-990a-37539c3f4793
2024-03-05T14:40:54.945,0.08,21,820634b3-27a5-4b14-bf08-1b1936040fef
2024-03-05T14:54:47.093,0.08,21,9f8c6752-ff1f-4065-87b9-4671ac6f1a2e
2024-03-05T16:18:13.157,0.08,21,3f852180-9aad-49ee-9178-fa2f61acbc0f
2024-03-05T16:32:01.802,0.08,21,49767d1f-841e-425c-b6f9-2cceeaeb15bc
2024-03-05T18:19:16.765,0.08,21,949cb63d-007b-4560-a62a-8bbf1333d2fc
2024-03-05T20:08:55.903,0.08,21,80902ae4-ba7d-4f6e-8510-5909556324a0
2024-03-05T20:33:05.899,0.08,21,886e2c9b-856c-4487-ba6e-5e49161d1426
2024-03-05T20:54:33.329,0.08,21,6a390f26-6c79-4651-933d-1713bf5ae25b
2024-03-05T22:26:40.04,0.08,21,223ceb97-2115-4e21-98bb-4c631b9d4c38
2024-03-05T22:57:57.238,0.08,21,4d6763e4-3995-4000-9b25-779782cd9421
2024-03-06T09:53:22.739,0.08,21,a052e14e-7633-4085-b25c-7851a2492136
2024-03-06T10:53:25.229,0.08,21,726caa04-c980-4a50-8f8a-fd9133b52d27
2024-03-06T11:01:07.117,0.04,21,b27e153b-51d4-43f3-abc9-a33c68077657
2024-03-06T11:35:16.103,0.08,21,8baf11a4-7432-49c7-9368-7210331f37c2
2024-03-06T11:55:36.501,0.08,21,8c721ea5-9314-4639-ac2e-5c8494994ead
2024-03-06T13:14:23.507,0.08,21,7ee9141d-ed7c-4a0c-a8e6-677851c26c6f
2024-03-06T13:48:47.124,0.08,22.2,4b39e580-e581-42e6-851c-1c8f9342f175
2024-03-06T14:20:29.08,0.08,22.2,72143c48-4298-4b0f-b0af-531c01b167d7
2024-03-06T15:35:33.894,0.08,22.2,ff9c3812-5397-4cb7-8f35-23d3f6672209
2024-03-06T15:51:51.91,0.08,22.2,704a6ebf-ffcc-49ab-b4d1-2c87db59a048
2024-03-06T17:35:40.42,0.08,22.2,32e0e8c4-172f-402c-add1-8f7112bb268f
2024-03-06T19:02:00.596,0.08,22.2,107c3fbc-073b-4223-80ac-b37c27952a99
2024-03-06T19:17:17.556,0.08,22.2,591ad780-f334-4115-b2e8-8468a71fb367
2024-03-06T21:06:47.232,0.08,22.2,151634b5-120f-4e20-9758-a43b999cf91a
2024-03-06T21:50:23.689,0.08,22.2,2a579a2f-8d36-4549-bd29-799904b3ee92
2024-03-06T22:43:20.969,0.08,22.2,8aca1fb7-71cb-4a7f-80a4-550b4535c045
2024-03-07T09:47:28.859,0.08,22.2,e85ec16d-7318-4214-a809-0a5066b321e2
2024-03-07T09:59:12.363,0.08,22.2,3f516b4d-c291-437b-b779-d914fbfd5243
2024-03-07T11:42:49.652,0.08,22.2,98956a5f-fe58-41f8-9a1d-a2d6dff82762
2024-03-07T11:55:54.704,0.08,22.2,2bbfc24f-9bb5-478d-bcde-46ff6e8fe6b8
2024-03-07T12:26:11.876,0.08,22.2,683132d0-ab9c-4c80-b71c-395832c91647
2024-03-07T13:42:00,0.08,22.2,96f33f67-e65b-4418-870b-c58664fa36a5
2024-03-07T14:11:32.405,0.08,22.2,b610eed8-921e-4839-b534-7ecd3895333a
2024-03-07T15:10:57.515,0.08,22.2,7fac254d-79f6-4e0c-acaf-ea9166198856
2024-03-07T15:31:50.352,0.08,22.2,f52d596a-16d9-4343-b909-eca70f9dac02
2024-03-07T18:13:13.732,0.08,22.2,834bd834-d9dd-4c23-8a3e-8278b8a2a392
2024-03-07T18:28:37.707,0.08,22.2,527ca24f-8e3f-4a75-8bcd-33869cc5e475
2024-03-07T20:32:11.203,0.08,22.2,37822a9a-471b-4f55-ade8-8feff7867614
2024-03-07T20:47:14.141,0.08,22.2,46e0bf8f-1ed0-4f6a-af71-2e3e11983644
2024-03-07T21:59:05.774,0.08,22.2,38d5288e-6cd0-4a9f-a9f0-801263ae7967
2024-03-07T22:36:00,0.08,22.2,670178f0-eba3-4896-a6ac-9bd1a9882b5b
2024-03-07T22:59:53.037,0.08,22.2,2a97ea5b-213f-44c8-8464-17e329261bbf
2024-03-07T23:19:31.441,0.08,22.2,cfd71ed7-9dd0-463f-bc12-da5e9136ba9e
2024-03-08T11:12:00,0.08,22.2,df5b095d-c218-4750-bca0-0107db45cce6
2024-03-08T11:49:41.003,0.08,22.2,5a0c4878-3cca-4db4-8245-2289e7adbe89
2024-03-08T13:25:11.354,0.08,22.2,8c4417d4-16c2-44d7-b796-26ff8c917c02
2024-03-08T13:43:49.918,0.08,22.2,8f7d3623-4cf2-4350-8942-916afb6ccf9e
2024-03-08T14:02:20.135,0.08,22.2,0cf533a3-cc02-4442-91d1-2287f7db2cba
2024-03-08T14:21:24.08,0.08,22.2,5e5479af-79b1-4bfd-92f8-fb013e12f5ec
2024-03-08T15:10:24.924,0.08,22.2,7f1ba24c-ca73-47c3-af88-9bbe5bc43452
2024-03-08T15:25:38.607,0.08,22.2,ac7ecc46-d973-431b-b0a7-08dff9c00ec6
2024-03-08T15:41:11.792,0.08,22.2,be596aea-7c84-4c55-a6b4-71153a58aa7a
2024-03-08T18:05:10.493,0.08,22.2,459f3921-f889-4cc0-8490-6364000b2fef
2024-03-08T18:25:17.579,0.08,22.2,592bfde9-c239-4f8f-b769-beb0785bedd8
2024-03-08T19:47:19.424,0.08,22.2,5d5bd0af-04b6-434d-bfb6-f0e09496fedc
2024-03-08T20:00:52.139,0.08,22.2,aa20cee2-a8c4-4f59-8d47-775d308f7fcf
2024-03-08T20:12:52.684,0.08,22.2,0f01bfb9-f384-40d7-849f-aeef0283a694
2024-03-08T21:28:12.608,0.08,22.2,9504385c-e175-441c-83ef-714471edb4b6
2024-03-08T22:00:05.966,0.08,22.2,6edb59ed-bd9d-4a85-a4a9-054b36566fdc
2024-03-08T22:24:38.855,0.08,22.2,bffa4d14-0648-42c0-a889-320245ea5a3b
2024-03-09T11:30:22.097,0.08,22.2,ccd42287-fb08-40dd-8544-03fd223f14c6
2024-03-09T11:48:33.06,0.08,22.2,d1ee7e59-d6c3-4189-b2eb-d933161e4358
2024-03-09T12:10:28.598,0.08,22.2,efc7f406-6071-4c02-a36b-58535e829bda
2024-03-09T13:14:41.823,0.08,22.2,315df726-4e94-4039-83d3-b14c869e4feb
2024-03-09T13:28:32.066,0.08,22.2,c2cb2c06-e574-4af8-a3ff-5c4b51c9145b
2024-03-09T13:48:10.07,0.08,22.2,5c653aad-ded2-4977-895b-88f23300dc4e
2024-03-09T14:07:56.94,0.08,22.2,5b4ed699-3d03-4b44-8139-47cf81d2cd46
2024-03-09T14:32:48.03,0.08,22.2,41acbe05-ac4c-4c9c-8940-4201f7d60360
2024-03-09T16:12:49.724,0.08,22.2,7386345c-51d2-4367-ba31-2408d8e00034
2024-03-09T16:35:54.655,0.08,22.2,9d7dbfe0-fd95-4000-8c0d-86d00571dfca
2024-03-09T18:17:10.374,0.08,22.2,6e3b5236-b234-4ed9-80dc-019b71d7cdcc
2024-03-09T18:35:43.013,0.08,22.2,e8faab77-9897-4e2f-b6b2-0b9badd1476a
2024-03-09T19:57:42.179,0.08,22.2,804b818c-4d91-42e1-aa15-85c595952a3a
2024-03-09T20:16:30.831,0.08,22.2,0c12b743-1f46-4063-9865-0877d9e191b3
2024-03-09T21:10:36.472,0.08,22.2,c488a891-bb28-447c-8c81-b2995acdb655
2024-03-09T21:34:46.491,0.08,22.2,bf4646a7-4616-4c3b-b160-33dfe4de8ee6
2024-03-09T22:47:42.135,0.08,22.2,81eaa43a-8a82-43f8-9ee0-ef5a3cc9760b
2024-03-09T23:06:58.45,0.08,22.2,cde67ece-a005-46a5-9f02-f79e6a3bdc90
2024-03-09T23:23:19.823,0.08,22.2,1d180361-336f-4bb3-90a5-6705eb55817a
2024-03-10T00:03:59.036,0.08,22.2,093a2c4c-d47c-455c-9301-a9bb82e2a8e3
2024-03-10T10:06:02.321,0.4,22.2,2219e56e-7899-4fc4-82ca-b79ef3f72551
2024-03-10T13:10:39.161,0.1,22.2,a26abd8d-51c9-4e1f-8a50-379d63b37c47
2024-03-10T14:46:12.968,0.2,22.2,2bc58889-7768-463e-9ccd-528b66fa3117
2024-03-10T16:07:47.278,0.1,22.2,59a08580-f8a3-4e9a-8c5a-4d7e1711d970
2024-03-10T16:20:00,0.1,22.2,0400d52c-54d3-49d7-92ef-fc8c336a9162
2024-03-10T17:35:43.007,0.1,22.2,04d3898c-eb88-48f7-9ba9-45d1882f6ee7
2024-03-10T17:50:43.398,0.1,22.2,21ac0482-c102-4f55-9d26-d96a70c21dca
2024-03-10T18:28:49.464,0.1,22.2,d95494cd-1cbc-4b81-8179-bf48bd9acb28
2024-03-10T19:21:48.371,0.1,22.2,9e9f819d-11c9-4ad0-b5c9-c246dcddea7f
2024-03-10T19:51:00.877,0.1,22.2,6b9b07ce-3cab-4d92-a470-86df941afb9a
2024-03-10T22:31:05.507,0.08,22.2,9271a0a8-964f-48a0-8ecd-baf1491226fa
2024-03-10T23:00:33.258,0.08,22.2,ebf90e5d-33cc-41f1-932d-867bd794de81
2024-03-10T23:43:53.576,0.08,22.2,63db48e7-7bdb-4694-be82-effccc5d12d4
2024-03-11T09:31:54.961,0.08,22.2,2daecb5e-593f-42b8-beb6-830c04a002cb
2024-03-11T12:52:24.561,0.08,22.2,7ecd9bc1-a5be-457d-8979-88c312e0d368
2024-03-11T13:09:25.887,0.08,22.2,d7574654-3d42-441f-9532-44e3ba944a26
2024-03-11T13:42:45.823,0.08,22.2,b9a2e834-92b0-4556-9308-b258832d24a2
2024-03-11T14:35:04.774,0.08,22.2,d51dd76d-38fe-4782-b11a-9b865859da57
2024-03-11T15:43:11.507,0.08,22.2,f6a3d380-af7c-472f-bdd9-dc5699187c7d
2024-03-11T16:08:29.971,0.08,22.2,ecdb48f3-a1da-40f9-be91-2e8199e5d891
2024-03-11T17:32:11.213,0.08,22.2,31ada330-c943-45ac-9e11-14cf3eba6123
2024-03-11T19:31:23.383,0.08,22.2,2246dd61-b887-47f9-97c9-5524524059fc
2024-03-11T19:48:14.054,0.08,22.2,dc1d5617-cfa2-4063-8714-59093b8bd64b
2024-03-11T20:25:19.87,0.08,22.2,13792f24-8548-427e-ba51-4e89f92340e8
2024-03-11T21:48:24.303,0.08,22.2,471cae7c-640c-4744-8438-dc4f8514384a
2024-03-11T22:16:58.398,0.08,22.2,f9e25923-10ef-407b-90a8-5d8bfeb6f99f
2024-03-11T22:50:03.414,0.08,22.2,3ee25e67-f19d-4e4f-b813-796bf5ffa465
2024-03-12T08:51:00.899,0.08,22.2,b79ec088-6cc1-4fb7-b5f1-295109edc880
2024-03-12T11:11:16.317,0.08,22.2,fc8a6fe2-2cc8-4ba2-8a27-b5f1d68146d1
2024-03-12T11:42:39.115,0.08,22.2,c770ac62-bac9-4c96-bb0d-d54ac46e82a6
2024-03-12T12:35:33.566,0.08,22.2,cd324c5c-20cc-4cb7-8511-6ae3cd1e906a
2024-03-12T12:54:41.138,0.08,22.2,90b74748-e2a8-45c5-a3f0-fb5b9bc638f3
2024-03-12T13:08:09.243,0.08,22.2,d775380f-4fa1-4a69-a0fa-9fe14f1ca67a
2024-03-12T14:26:25.351,0.08,22.2,45da4e9d-0b31-4524-b016-104998ae46f3
2024-03-12T14:41:37.09,0.08,22.2,ed75e943-489c-45cc-8fd0-b449b8252780
2024-03-12T14:57:40.51,0.08,22.2,be633bd7-2a2f-4093-b930-6c13219002ba
2024-03-12T17:23:16.263,0.08,22.2,1225f3f3-a7d6-407f-9aa7-df94373cfb69
2024-03-12T17:37:26.082,0.08,22.2,b65434cd-b727-48a9-a7c3-a936ca1516db
2024-03-12T18:29:09.204,0.08,22.2,c2f6b26a-672f-48b0-bd3d-76d49b726ac0
2024-03-12T18:41:41.063,0.08,22.2,cc530579-41d1-4bac-acaa-2262a9378a10
2024-03-12T20:01:49.925,0.08,22.2,eee3d1c6-66c6-436f-83ef-def0233c6015
2024-03-12T21:14:25.62,0.08,22.2,deaa7d95-9c14-40f1-9385-030b93c725ab
2024-03-12T21:34:26.628,0.08,22.2,022f7b04-8b03-4bc0-8e5a-4eba5a375345
2024-03-12T23:04:30.806,0.08,22.2,f03e5bf6-d609-4ee7-8213-b0e9df060ed9
2024-03-12T23:28:57.526,0.08,22.2,54587443-3338-4ca7-aa1d-12225fab18fe
